id_detalle,id_pedido,id_producto,cantidad,precio_unitario,descuento_pct
166259,24562,2899,5,0,0.15
166260,48798,6961,5,55.8,-0.2
166261,36835,12617,4,8.5,0
166262,56666,5231,8,0,0.03
166263,14242,2760,5,25.4,-0.2
166264,33789,2106,4,8.5,1.2
166265,40362,4724,5,12.75,-0.2
166266,26127,16180,5,5.0,1.2
166267,12792,12756,10,25.4,0.15
166268,57878,1106,1,19.99,0
166269,63135,13243,-1,19.99,0
166270,29372,15331,1,12.75,0.1
166271,51005,5158,6,120.0,0
166272,46301,8299,2,25.4,-0.2
166273,11809,8086,8,8.5,
166274,46902,13716,5,-4.0,0
166275,47008,14002,8,5.0,0
166276,26618,9512,0,5.0,0.05
166277,50455,13172,-1,8.5,0.05
166278,30976,prod_x,8,120.0,0.05
166279,66770,13328,8,120.0,1.2
166280,8969,4055,8,55.8,-0.2
166281,48370,6226,-1,12.75,-0.2
166282,66490,3256,-1,55.8,0.05
166283,830,1547,-1,25.4,0.05
166284,9306,10439,6,8.5,0.15
166285,27836,13719,1,25.4,0
166286,50430,2530,1,19.99,0.05
166287,16477,2121,4,19.99,
166288,50191,7742,6,19.99,0.03
166289,2029,15384,1,8.5,-0.2
166290,58549,2722,8,12.75,1.2
166291,43859,10613,1,55.8,0.05
166292,67238,15703,6,120.0,1.2
166293,61822,6409,0,-4.0,0.05
166294,17089,1237,-1,25.4,
166295,7488,11971,5,12.75,1.2
166296,7755,10920,10,25.4,1.2
166297,50234,13010,6,19.99,0.15
166298,24994,7523,-1,0,0.1
166299,44593,10018,6,120.0,-0.2
166300,67507,10977,4,120.0,1.2
166301,28536,14713,0,8.5,0.05
166302,45982,5991,8,0,0
166303,15808,9463,3,55.8,1.2
166304,54777,8146,4,0,0.03
166305,12643,215,10,-4.0,0.15
166306,23820,13731,-1,19.99,
166307,61769,4428,1,5.0,0.05
166308,49423,9499,5,5.0,0.1
166309,67289,461,-1,8.5,-0.2
166310,1880,6353,8,19.99,
166311,32022,1583,6,5.0,0.03
166312,59977,7503,10,55.8,0
166313,38448,3816,3,25.4,0.15
166314,537,470,-1,120.0,0.05
166315,11080,5715,-1,-4.0,0
166316,65729,7643,-1,12.75,-0.2
166317,36770,10130,1,120.0,-0.2
166318,39307,925,0,8.5,0.15
166319,18522,9338,3,8.5,0
166320,66767,6624,8,0,0.1
166321,16918,8693,5,12.75,0.05
166322,68503,12904,10,5.0,
166323,52029,5445,4,0,-0.2
166324,71391,15181,10,5.0,-0.2
166325,62320,5115,-1,-4.0,0.05
166326,70983,15011,3,120.0,0.15
166327,16326,10642,5,25.4,0.05
166328,72195,4047,8,120.0,0
166329,47491,5321,1,0,0.1
166330,48435,13241,3,120.0,1.2
166331,29093,4278,6,0,1.2
166332,21729,14475,10,0,0
166333,50452,14294,8,0,0.15
166334,17803,7274,10,12.75,0.05
166335,23199,5486,4,12.75,-0.2
166336,52943,7497,-1,120.0,0
166337,48107,5231,2,120.0,-0.2
166338,10529,1637,10,5.0,1.2
166339,50013,1893,0,8.5,-0.2
166340,40710,4183,1,55.8,0.03
166341,12906,2901,2,8.5,
166342,31429,10070,4,12.75,1.2
166343,12619,11376,5,12.75,-0.2
166344,27657,6483,8,-4.0,0.03
166345,48003,7786,8,120.0,
166346,38347,6192,5,5.0,0
166347,48646,713,4,8.5,0.1
166348,14536,10571,3,-4.0,1.2
166349,43461,10101,1,120.0,1.2
166350,25087,9337,8,25.4,0.15
166351,18987,14223,5,8.5,0.15
166352,56147,11144,3,12.75,0
166353,16906,12986,1,55.8,0.05
166354,36260,5295,3,5.0,0.05
166355,31444,9293,2,8.5,1.2
166356,20986,749,-1,0,0.03
166357,4100,12085,3,55.8,1.2
166358,71503,12716,1,-4.0,0
166359,34140,13109,5,8.5,
166360,29716,4197,3,0,1.2
166361,46459,11430,8,19.99,0.05
166362,12261,4608,2,19.99,0.05
166363,48583,82,6,8.5,0.1
166364,13596,14384,0,-4.0,0.1
166365,71958,15432,0,12.75,0.03
166366,13699,3098,0,12.75,0.1
166367,9303,11175,4,5.0,
166368,72400,3368,2,0,0.05
166369,59267,10780,4,12.75,
166370,62772,12535,5,12.75,0.1
166371,60981,6303,-1,25.4,-0.2
166372,40628,4040,6,-4.0,1.2
166373,41447,495,2,25.4,
166374,18775,2639,10,25.4,-0.2
166375,45262,8179,10,55.8,0.05
166376,118,13398,6,120.0,0.05
166377,24987,13318,8,0,1.2
166378,39857,12476,2,-4.0,0.1
166379,12794,13010,2,19.99,0.03
166380,5702,7028,4,55.8,0.05
166381,71224,11029,6,25.4,
166382,60717,5109,5,120.0,0.1
166383,47301,5391,3,12.75,0.1
166384,59091,3914,6,5.0,0.03
166385,43525,762,-1,120.0,0.05
166386,71216,2246,1,12.75,
166387,58861,12169,5,25.4,0.05
166388,64578,12932,5,-4.0,0.1
166389,54353,2112,3,120.0,0.03
166390,38023,12934,8,8.5,-0.2
166391,53066,15993,1,12.75,0
166392,26088,12468,6,8.5,0.03
166393,57628,10237,8,19.99,0.15
166394,2039,4315,-1,0,0.15
166395,3853,12084,1,55.8,1.2
166396,61317,13216,2,55.8,0.1
166397,33456,9270,5,12.75,
166398,16007,10157,0,8.5,0
166399,60137,2426,10,-4.0,
166400,38905,3093,-1,0,0
166401,25609,8962,0,8.5,-0.2
166402,66901,697,8,0,-0.2
166403,41425,1130,6,0,1.2
166404,4585,93,2,8.5,0.1
166405,60809,7930,8,55.8,0.1
166406,40521,4606,0,120.0,
166407,36433,12944,1,120.0,0.03
166408,63644,314,0,19.99,0.15
166409,9989,9246,1,19.99,0.15
166410,13217,2311,1,120.0,0.1
166411,27356,13435,10,0,0
166412,29000,5763,1,25.4,0.1
166413,48520,14627,10,-4.0,0.03
166414,64375,2744,5,12.75,1.2
166415,64362,56,5,25.4,0.1
166416,17994,7895,8,120.0,
166417,20628,3122,2,55.8,-0.2
166418,24950,2983,0,0,-0.2
166419,69680,4893,4,8.5,0
166420,66494,6201,-1,0,
166421,4017,7804,3,55.8,-0.2
166422,66414,10591,1,5.0,0.03
166423,32325,4445,1,-4.0,
166424,6795,649,2,0,0.03
166425,13462,15385,6,8.5,0.03
166426,67140,649,6,8.5,0.05
166427,35925,1181,8,-4.0,1.2
166428,61312,8650,5,120.0,
166429,5737,2461,-1,0,1.2
166430,45743,7268,5,25.4,0.15
166431,64505,11723,0,5.0,1.2
166432,52645,9719,8,8.5,0.15
166433,9649,10364,-1,120.0,0
166434,58980,7055,1,12.75,0
166435,67739,1531,0,19.99,
166436,59060,14610,8,5.0,0.1
166437,20054,9840,2,120.0,0.1
166438,29816,9050,8,19.99,0.1
166439,35711,4113,1,0,1.2
166440,53218,7261,-1,25.4,-0.2
166441,7349,7043,6,5.0,0.03
166442,52528,11609,6,12.75,0.05
166443,22075,9008,1,12.75,0.03
166444,17520,13800,0,25.4,
166445,8218,4962,5,0,0.15
166446,21033,7418,2,0,0.1
166447,2759,10360,2,55.8,
166448,22707,10143,-1,0,-0.2
166449,41129,4458,1,55.8,0.03
166450,36059,1489,8,25.4,0.1
166451,60560,1585,8,55.8,
166452,67602,13036,4,12.75,0
166453,63793,5777,-1,12.75,0.1
166454,6539,13636,3,5.0,0.05
166455,36608,13599,0,19.99,0.1
166456,15834,9675,10,0,1.2
166457,58320,13536,3,120.0,0.03
166458,31117,15984,3,0,0.1
166459,18512,2501,1,8.5,0.1
166460,32667,12063,3,0,0.05
166461,61471,3698,5,0,0.15
166462,28716,14780,6,55.8,0.03
166463,35136,15625,10,25.4,
166464,42830,2211,1,0,0.05
166465,43168,10374,8,-4.0,0.05
166466,17604,5400,5,8.5,-0.2
166467,67694,14970,1,12.75,0.15
166468,28219,15731,-1,19.99,
166469,71132,8166,0,25.4,-0.2
166470,65059,8150,6,8.5,0.1
166471,39714,13246,1,12.75,0.15
166472,44957,3660,-1,19.99,0.1
166473,22452,10071,2,120.0,-0.2
166474,71602,16003,5,5.0,0.03
166475,52203,13339,2,55.8,-0.2
166476,8507,7625,0,5.0,0.05
166477,28749,13127,4,55.8,0.05
166478,5897,1397,4,55.8,0
166479,53338,745,-1,19.99,
166480,46472,5999,5,5.0,-0.2
166481,41648,2449,0,-4.0,-0.2
166482,71217,9329,5,-4.0,0.03
166483,28976,3961,4,-4.0,0.03
166484,28276,6956,2,5.0,0.03
166485,67276,10363,5,19.99,0.05
166486,58138,4755,10,120.0,
166487,70536,7975,6,5.0,0.1
166488,70118,11675,6,19.99,
166489,57218,6123,-1,8.5,0.15
166490,3698,4681,5,-4.0,0.15
166491,32647,13100,0,5.0,0.1
166492,7738,2593,5,19.99,0.05
166493,50681,2648,2,55.8,0.05
166494,62197,7886,2,-4.0,
166495,21454,7048,5,19.99,0.05
166496,10466,8442,10,5.0,
166497,40454,5917,0,12.75,0
166498,43902,6436,6,0,-0.2
166499,30718,16013,3,5.0,1.2
166500,38727,2745,1,120.0,0.03
166500,38727,2745,1,120.0,0.03
166501,33502,14861,4,0,0.15
166502,39487,13848,10,0,0.15
166503,62856,763,-1,25.4,1.2
166504,13601,2950,5,25.4,0
166505,50774,24,10,8.5,
166506,68296,11555,0,8.5,0.1
166507,28751,11789,0,19.99,0
166508,46162,10479,0,5.0,0
166509,29602,1640,-1,25.4,-0.2
166510,37728,5434,2,19.99,1.2
166511,44897,15263,2,-4.0,
166512,57078,4850,1,55.8,
166513,51848,1365,0,55.8,0.15
166514,61817,392,3,55.8,
166515,66419,2223,0,55.8,0.15
166516,20566,5489,4,-4.0,
166517,13151,11876,4,12.75,0.15
166518,41631,5932,6,5.0,0.15
166519,45372,15587,3,25.4,-0.2
166520,62658,8169,5,25.4,0.15
166521,57938,14073,6,8.5,0
166522,31148,14129,0,8.5,
166523,70946,10867,4,120.0,0
166524,65974,954,3,5.0,
166525,71371,6664,8,8.5,0.03
166526,46760,5695,5,-4.0,0
166527,60510,918,3,55.8,-0.2
166528,9764,6191,10,55.8,1.2
166529,24162,272,10,5.0,-0.2
166530,16239,11855,6,5.0,0.15
166531,8724,13987,0,5.0,0.15
166532,8954,11125,1,12.75,0.1
166533,37342,7079,2,25.4,1.2
166534,50871,10145,5,8.5,0.15
166535,25243,3110,10,5.0,
166536,3861,8337,-1,0,0.15
166537,67655,13143,1,-4.0,0.03
166538,17934,8802,3,19.99,0
166539,22271,6168,0,-4.0,0.05
166540,20672,2803,1,12.75,0.15
166541,4696,12082,8,-4.0,0.15
166542,65013,2081,8,5.0,0.15
166543,98,10914,1,120.0,0.1
166544,8634,2805,5,12.75,0.1
166545,59290,2583,6,8.5,0.03
166546,22150,4808,8,-4.0,-0.2
166547,29505,15794,6,8.5,0.1
166548,71751,14132,3,5.0,1.2
166549,48025,6180,-1,19.99,1.2
166550,11923,3047,1,12.75,0.1
166551,36662,3530,-1,-4.0,0.1
166552,56828,11643,10,25.4,0.05
166553,5969,11728,5,8.5,-0.2
166554,15773,14612,5,19.99,0.03
166555,16491,34,-1,12.75,
166556,3002,10088,8,55.8,0.15
166557,28752,3346,-1,25.4,
166558,60141,10722,4,0,0.05
166559,11984,4519,3,55.8,1.2
166560,1614,10013,1,0,0.1
166561,46393,7624,4,-4.0,0.1
166562,23434,3528,5,120.0,0.15
166563,6913,9172,10,5.0,0
166564,53171,7709,3,120.0,1.2
166565,62739,3210,2,12.75,-0.2
166566,37250,11672,6,120.0,1.2
166567,59448,2067,-1,8.5,0.15
166568,11154,3345,10,-4.0,0.15
166569,27910,14471,8,25.4,0.1
166570,18127,15849,0,55.8,0.15
166571,68269,4326,2,0,0
166572,9513,10138,1,55.8,
166573,55777,13529,6,25.4,0.03
166574,61259,10598,5,5.0,0
166575,46005,7662,0,25.4,-0.2
166576,41287,4663,2,12.75,0.1
166577,20613,11193,2,0,0.1
166578,67944,12573,3,12.75,0.05
166579,7956,2335,-1,25.4,0.05
166580,66166,15245,5,0,0.03
166581,6988,9844,10,12.75,0.1
166582,27554,7063,2,8.5,0.05
166583,50480,491,-1,19.99,0.1
166584,67013,2502,6,55.8,-0.2
166585,38153,10106,10,0,1.2
166586,69772,16011,6,0,0.1
166587,69476,12770,3,8.5,-0.2
166588,15579,1578,8,12.75,0.1
166589,23192,3639,1,5.0,
166590,66995,15513,10,120.0,
166591,50273,1423,4,25.4,
166592,51468,3383,3,-4.0,0.03
166593,61873,11415,6,19.99,1.2
166594,31840,13845,-1,55.8,1.2
166595,72466,2849,8,19.99,0.03
166596,19045,14354,10,8.5,0
166597,221,4397,6,120.0,1.2
166598,9370,7837,1,25.4,0.15
166599,11055,1930,2,5.0,-0.2
166600,48873,10631,2,19.99,0.15
166601,28603,385,1,5.0,0.03
166602,10252,994,5,-4.0,
166603,46498,315,6,12.75,0.15
166604,10273,12411,1,5.0,0.03
166605,38325,8394,0,0,0.05
166606,47351,12881,1,0,0
166607,62214,7976,2,55.8,0.15
166608,64721,4892,0,19.99,0.03
166609,39922,1378,5,8.5,0.03
166610,64106,1837,4,19.99,0.05
166611,25435,11560,0,19.99,-0.2
166612,18185,15564,3,8.5,-0.2
166613,7935,4223,4,19.99,0.15
166614,19002,5633,6,5.0,0.1
166615,66296,8288,2,120.0,1.2
166616,39781,2924,6,5.0,1.2
166617,25976,11400,3,25.4,1.2
166618,49369,13765,4,-4.0,1.2
166619,15297,8520,0,0,0.05
166620,52498,13825,10,8.5,1.2
166621,41293,7259,-1,120.0,0.1
166622,36174,2785,3,8.5,-0.2
166623,65560,10846,3,19.99,0.03
166624,29178,7495,8,55.8,0.05
166625,62002,9054,-1,8.5,0.05
166626,67747,7978,-1,120.0,0.05
166627,70550,8102,0,19.99,
166628,16875,5193,0,55.8,0.15
166629,6822,4463,5,55.8,0.15
166630,23037,9320,0,19.99,0.1
166631,42371,9197,5,5.0,0.05
166632,64596,2656,5,55.8,
166633,43727,8726,0,25.4,0.05
166634,37447,11402,5,12.75,
166635,56144,8772,4,5.0,0.1
166636,63672,7821,4,12.75,1.2
166637,31878,9573,8,55.8,0.1
166638,55322,32,0,25.4,0.03
166639,21030,12703,10,-4.0,0.05
166640,33992,9159,-1,120.0,0.03
166641,56892,5756,1,8.5,1.2
166642,6257,8053,6,8.5,1.2
166643,58855,6813,3,5.0,0.15
166644,46113,1366,-1,120.0,-0.2
166645,45460,9831,10,0,0.03
166646,50269,15855,-1,120.0,1.2
166647,6708,4500,2,25.4,
166648,44300,193,6,25.4,0.05
166649,64515,1634,2,5.0,0.1
166650,37705,16124,3,55.8,-0.2
166651,40603,7467,5,120.0,
166652,36699,3106,4,19.99,0.05
166653,69203,1008,-1,120.0,0.15
166654,5678,12000,8,0,0.1
166655,7734,12609,-1,12.75,0
166656,68892,14655,4,0,-0.2
166657,56275,6609,-1,0,1.2
166658,6689,8365,8,0,0
166659,60242,2240,5,25.4,0.1
166660,66781,10200,10,55.8,-0.2
166661,48344,15358,1,8.5,1.2
166662,26593,11210,1,12.75,0.03
166663,36378,11428,3,5.0,1.2
166664,67251,12997,4,12.75,
166665,1958,4965,5,120.0,0.15
166666,49142,10477,3,25.4,1.2
166667,11991,866,3,-4.0,-0.2
166668,38888,874,-1,-4.0,0.03
166669,41497,1316,5,-4.0,0.15
166670,6712,14338,6,-4.0,0
166671,16123,13946,8,12.75,0.05
166672,57293,4060,8,0,0.03
166673,40778,8148,5,19.99,0.15
166674,62968,10616,-1,120.0,0.03
166675,460,14329,4,-4.0,0.05
166676,45630,705,-1,12.75,1.2
166677,34041,7349,6,19.99,1.2
166678,28695,15606,1,5.0,0.03
166679,47718,9266,1,-4.0,1.2
166680,53397,348,0,8.5,-0.2
166681,12048,4516,3,25.4,-0.2
166682,43058,7218,2,12.75,0.15
166683,40026,15060,8,0,0
166684,9759,15584,0,55.8,0.1
166685,38077,12894,6,55.8,
166686,29395,15660,3,0,-0.2
166687,67075,14547,5,8.5,0
166688,39488,15576,8,-4.0,0.05
166689,26082,13043,10,-4.0,0
166690,24290,10801,5,19.99,0.1
166691,68081,8717,-1,120.0,0
166692,64690,10820,3,120.0,0.1
166693,35847,14240,5,-4.0,0.15
166694,38563,14132,3,0,0.15
166695,30212,358,3,55.8,-0.2
166696,23380,7852,3,120.0,1.2
166697,53205,6004,8,55.8,0.1
166698,10037,10227,8,120.0,0
166699,40132,12247,3,-4.0,0.05
166700,49965,2741,8,25.4,1.2
166701,30496,15635,3,5.0,0.15
166702,70552,3062,3,25.4,-0.2
166703,42191,290,3,55.8,
166704,9690,14927,4,55.8,
166705,69291,4421,5,120.0,1.2
166706,54568,13684,6,8.5,0.15
166707,3832,2146,-1,55.8,-0.2
166708,31319,842,-1,0,0.05
166709,53168,3580,6,55.8,0.03
166710,48848,1858,5,5.0,1.2
166711,15753,13549,5,19.99,
166712,13735,2254,0,19.99,0.15
166713,pedido_x,3442,4,12.75,1.2
166714,15120,14069,6,120.0,0.1
166715,63596,12124,2,0,0.1
166716,27853,12305,4,120.0,0.03
166717,7279,655,5,120.0,
166718,19888,11643,1,0,0
166719,47575,15829,8,19.99,0.1
166720,39075,11790,10,0,0.03
166721,12172,5211,4,5.0,0.1
166722,26771,12992,8,120.0,0.1
166723,54741,15863,5,55.8,0.15
166724,4908,2564,4,-4.0,
166725,11432,3057,-1,8.5,
166726,30604,2863,3,5.0,1.2
166727,4874,2181,3,-4.0,0.1
166728,44513,3651,-1,-4.0,0
166729,56379,637,1,-4.0,0
166730,6068,12918,0,19.99,-0.2
166731,66422,6571,-1,0,0.03
166732,50600,10889,6,5.0,0.05
166733,31430,16032,10,8.5,0.15
166734,14415,8727,3,120.0,0
166735,45608,9722,0,8.5,0
166736,12686,5419,4,55.8,1.2
166737,18504,13855,0,0,
166738,17052,4950,6,8.5,0.03
166739,57414,10636,-1,0,-0.2
166740,11944,15918,0,12.75,1.2
166741,33321,8780,8,55.8,0.15
166742,52759,12316,2,8.5,0.1
166743,3394,1562,8,-4.0,0
166744,32634,3289,6,-4.0,0.1
166745,48596,6046,6,8.5,0.05
166746,14655,8535,0,25.4,0.15
166747,26125,1309,1,55.8,0.03
166748,26869,8781,8,19.99,-0.2
166749,58519,4200,6,8.5,0.15
166750,71319,4770,4,-4.0,-0.2
166751,36298,1652,5,0,0.15
166752,12733,11059,-1,5.0,1.2
166753,63495,14982,5,55.8,-0.2
166754,4121,2324,5,55.8,0.03
166755,641,265,6,-4.0,0.05
166756,50201,13868,4,55.8,0.15
166757,72550,3429,-1,8.5,0.03
166758,23023,4684,3,-4.0,0.1
166759,40307,8255,4,19.99,
166760,24229,650,-1,12.75,0
166761,32298,16175,0,0,1.2
166762,37255,9493,0,5.0,0.03
166763,10339,9843,8,12.75,0.15
166764,13339,1220,0,5.0,0.15
166765,67847,3493,6,19.99,-0.2
166766,49420,10607,-1,120.0,0
166767,27779,7003,3,19.99,0.1
166768,9447,1882,1,12.75,0.05
166769,51960,15477,2,-4.0,-0.2
166770,22825,15586,2,5.0,0.15
166771,22651,14119,8,0,0.1
166772,64562,4028,10,19.99,0.15
166773,34714,8432,10,25.4,0
166774,41960,6146,2,-4.0,0.03
166775,32182,15130,3,5.0,0.15
166776,22201,2991,2,12.75,-0.2
166777,37857,1820,6,19.99,-0.2
166778,72039,3332,3,0,
166779,58979,14758,8,5.0,0.1
166780,65133,6729,10,12.75,0.15
166781,4773,14024,4,5.0,0.05
166782,28437,8634,0,120.0,0
166783,14873,4667,2,120.0,1.2
166784,23224,12327,-1,0,0.03
166785,56755,4603,10,5.0,
166786,8159,14568,0,-4.0,0.1
166787,61722,8208,-1,-4.0,0.1
166788,65078,4618,6,55.8,-0.2
166789,64265,2339,-1,-4.0,
166790,31541,4544,2,5.0,0.1
166791,45190,9579,-1,8.5,0.03
166792,220,12858,2,5.0,0.1
166793,7749,2252,8,55.8,
166794,7005,5530,-1,12.75,0.1
166795,38906,10886,1,120.0,0.15
166796,2656,1476,3,120.0,1.2
166797,61530,1545,0,8.5,1.2
166798,38946,1138,-1,-4.0,0.05
166799,31124,4548,10,5.0,0
166800,61642,9384,6,8.5,-0.2
166801,30027,4139,0,55.8,0.03
166802,4479,570,8,5.0,-0.2
166803,13738,11766,4,-4.0,0.05
166804,16194,5132,2,19.99,
166805,53433,519,1,12.75,1.2
166806,59864,4280,1,120.0,
166807,62088,3648,6,120.0,
166808,4799,8973,4,55.8,0.03
166809,69124,7347,0,25.4,0.03
166810,8618,3871,2,5.0,
166811,72847,2258,0,-4.0,0
166812,57577,16171,10,0,1.2
166813,56182,10181,5,12.75,0.03
166814,71629,14526,-1,55.8,0.05
166815,55989,15344,1,-4.0,1.2
166816,63679,11612,1,25.4,0.05
166817,46560,8327,3,5.0,0
166818,40457,542,2,5.0,-0.2
166819,65313,1197,8,12.75,0.03
166820,11431,12892,10,12.75,
166821,39078,519,8,19.99,-0.2
166822,15836,13188,10,8.5,0.15
166823,64166,11547,10,55.8,0.05
166824,50521,16118,1,55.8,0.15
166825,71073,3005,1,-4.0,0
166826,13098,4837,8,12.75,
166827,52535,4741,10,55.8,0.15
166828,72439,10254,8,120.0,0.1
166829,56665,13495,8,55.8,1.2
166830,30876,9327,8,5.0,0.15
166831,30109,6166,0,55.8,0.15
166832,36267,15929,2,5.0,0.05
166833,7975,289,2,0,-0.2
166834,8818,431,5,19.99,0.15
166835,3581,10002,6,120.0,-0.2
166836,388,2769,3,8.5,1.2
166837,34682,388,8,-4.0,0.03
166838,55883,3694,-1,8.5,
166839,40293,7108,10,12.75,0.05
166840,19759,11274,-1,55.8,0.03
166841,41979,12166,3,5.0,0.15
166842,37454,12254,6,19.99,0.15
166843,12360,14940,0,19.99,
166844,31653,10482,5,55.8,0.1
166845,16171,2731,1,0,0.15
166846,64342,15190,4,12.75,0.15
166847,44665,12507,-1,12.75,0.15
166848,26886,7661,4,55.8,1.2
166849,50692,11363,2,8.5,0.03
166850,36133,8890,0,55.8,0.05
166851,3617,9936,10,8.5,
166852,36116,8500,0,25.4,0
166853,22101,6488,8,25.4,0.1
166854,31554,120,-1,12.75,0.05
166855,48030,14532,2,5.0,0.1
166856,46308,4389,10,5.0,0.03
166857,72999,15293,1,0,0.1
166858,26025,2495,6,-4.0,0
166859,21928,7365,0,120.0,0
166860,37939,8146,0,19.99,-0.2
166861,16303,15993,2,5.0,-0.2
166862,46572,2449,4,19.99,-0.2
166863,26837,14507,-1,12.75,0.1
166864,14269,10156,8,12.75,0
166865,61946,2388,-1,12.75,-0.2
166866,66642,550,4,19.99,1.2
166867,1600,4361,1,-4.0,0.03
166868,38415,3637,2,120.0,-0.2
166869,3088,7241,4,55.8,
166870,8565,7209,6,12.75,-0.2
166871,39919,7813,6,25.4,0.1
166872,20434,605,6,5.0,0
166873,56582,827,6,19.99,0.05
166874,26137,13701,2,0,0.1
166875,21246,8555,10,55.8,-0.2
166876,46051,14977,10,25.4,1.2
166877,62127,13884,0,12.75,0.1
166878,30808,2009,2,8.5,0.03
166879,63495,5301,10,120.0,-0.2
166880,52482,8702,0,12.75,0.15
166881,40325,1579,-1,25.4,0
166882,50163,15027,-1,55.8,0.15
166883,21530,11319,1,55.8,0.05
166884,40541,7724,2,0,-0.2
166885,7001,6366,8,-4.0,0
166886,22614,2030,1,19.99,1.2
166887,20330,3129,1,12.75,0.05
166888,29559,9959,2,120.0,
166889,24759,5500,2,25.4,-0.2
166890,36590,9024,8,-4.0,
166891,31299,6012,10,8.5,-0.2
166892,20779,5704,1,19.99,-0.2
166893,71616,4827,5,55.8,0.03
166894,47013,16079,5,55.8,1.2
166895,19413,13208,8,55.8,0.03
166896,62015,15859,2,12.75,0.05
166897,69365,9653,1,25.4,-0.2
166898,1249,14434,3,0,0.03
166899,65211,8096,8,5.0,0.03
166900,55870,8662,4,12.75,0
166901,35653,2977,-1,55.8,1.2
166902,23558,334,3,0,1.2
166903,48375,16161,10,5.0,0.1
166904,55196,2379,2,19.99,-0.2
166905,8076,14085,0,55.8,0.15
166906,55838,11037,6,19.99,0.03
166907,59899,14290,6,-4.0,0.1
166908,31473,14789,3,12.75,-0.2
166909,10403,5904,2,0,0.05
166910,59635,13935,4,25.4,1.2
166911,54596,14318,-1,-4.0,-0.2
166912,17956,12594,3,55.8,0.15
166913,42698,3887,2,0,-0.2
166914,8101,12501,6,120.0,
166915,43931,3138,6,19.99,0.03
166916,36414,4575,1,5.0,0.15
166917,70036,6943,1,5.0,
166918,7942,14639,1,-4.0,
166919,46280,2183,-1,0,0.03
166920,44838,15097,2,19.99,0.15
166921,9528,757,10,120.0,-0.2
166922,21238,4660,2,0,0.03
166923,56638,4927,1,19.99,
166924,43914,2011,4,5.0,
166925,52717,3848,8,-4.0,0.15
166926,53809,2937,-1,25.4,0
166927,48221,8012,-1,55.8,1.2
166928,52308,9417,6,55.8,0.15
166929,10981,7777,2,5.0,0.03
166930,25891,334,0,5.0,
166931,35493,12438,3,25.4,-0.2
166932,59506,938,1,19.99,
166933,69557,15130,5,12.75,1.2
166934,47048,10106,8,8.5,
166935,21995,2252,8,25.4,0.05
166936,34850,14956,10,0,0.1
166937,7412,4799,5,5.0,
166938,58210,11311,8,0,-0.2
D166939,38761,744,10,55.8,0.1
166940,54239,8698,0,12.75,0.03
166941,10116,6368,-1,55.8,0.05
166942,10419,3799,10,12.75,0.1
166943,51762,15557,4,12.75,0
166944,32854,14178,10,-4.0,1.2
166945,50056,10222,3,5.0,
166946,62833,12825,-1,120.0,0.15
166947,71050,8792,1,120.0,0
166948,7668,3074,5,-4.0,0.1
166949,63862,15593,2,-4.0,0.03
166950,60325,10764,3,25.4,0
166951,6292,10378,0,55.8,0.1
166952,18131,13155,5,0,1.2
166953,47636,5519,5,8.5,0.05
166954,62421,10847,1,120.0,0.15
166955,57153,6765,0,55.8,
166956,66579,3409,4,19.99,
166957,23245,11422,8,8.5,0.1
166958,32630,15973,6,19.99,0.1
166959,27108,1152,-1,8.5,0.15
166960,25975,979,3,5.0,0.05
166961,23300,7330,2,8.5,0
166962,27156,5174,5,-4.0,
166963,14040,5088,-1,55.8,0.05
166964,71305,8598,-1,0,1.2
166965,28809,5677,-1,0,0.03
166966,44669,6236,4,19.99,0.1
166967,11744,14896,8,0,0.1
166968,68476,480,8,25.4,0.15
166969,37523,9655,2,8.5,0
166970,24534,7084,0,5.0,-0.2
166971,28705,6867,3,0,0.03
166972,70343,7510,10,25.4,
166973,11798,56,10,55.8,
166974,27557,4342,10,25.4,0
166975,24760,13016,3,120.0,0
166976,3140,7876,3,0,
166977,31125,5624,3,8.5,0.05
166978,14667,8876,-1,12.75,0.1
166979,41240,671,0,8.5,0.05
166980,60706,7008,-1,120.0,1.2
166981,2611,13856,-1,5.0,-0.2
166982,147,13010,8,12.75,-0.2
166983,39383,2775,4,19.99,-0.2
166984,53968,2855,2,12.75,0.05
166985,56275,14943,0,120.0,0.03
166986,48586,11181,-1,12.75,0.03
166987,43500,216,1,120.0,1.2
166988,38428,11562,2,-4.0,-0.2
166989,30569,15458,2,120.0,0.05
166990,41919,14493,5,55.8,1.2
166991,18060,14571,2,12.75,0.05
166992,8911,1563,8,8.5,1.2
166993,38964,12426,10,19.99,-0.2
166994,782,6423,3,25.4,0.1
166995,34176,2452,2,55.8,0.05
166996,59447,14776,1,0,0.05
166997,7219,9488,8,8.5,1.2
166998,29879,11165,-1,19.99,0.15
166999,25248,14920,8,19.99,-0.2
167000,16713,6267,5,55.8,0.05
167001,68378,12066,8,25.4,0.1
167002,69155,8507,2,-4.0,-0.2
167003,21661,8794,2,55.8,
167004,63475,9471,6,8.5,1.2
167005,14204,9856,10,19.99,0
167006,36843,12409,-1,0,0.05
167007,4652,10618,8,-4.0,-0.2
167008,62036,9728,0,12.75,-0.2
167009,52350,883,3,5.0,0.1
167010,38168,14432,0,25.4,0.15
167011,65944,2221,3,25.4,1.2
167012,33656,14448,-1,-4.0,0.05
167013,9439,15338,3,25.4,0.15
